asset_id,coarse_label,accident_candidate_score,accident_candidate_iou,object_pair
aihub_train_00000227,차대보행자,,,
aihub_train_00000083,차대보행자,,,
aihub_train_00000135,차대보행자,,,
aihub_train_00000327,차대보행자,,,
aihub_train_00000067,차대보행자,,,
aihub_train_00000171,차대보행자,,,
aihub_train_00000489,차대보행자,,,
aihub_train_00000023,차대보행자,,,
aihub_train_00000639,차대보행자,,,
aihub_train_00000481,차대보행자,,,
aihub_train_00000701,차대보행자,,,
aihub_train_00000505,차대보행자,,,
aihub_train_00000027,차대보행자,,,
aihub_train_00000587,차대보행자,,,
aihub_train_00000675,차대보행자,,,
aihub_train_00000259,차대보행자,,,
aihub_train_00000381,차대보행자,,,
aihub_train_00000325,차대보행자,,,
aihub_train_00000352,차대보행자,,,
aihub_train_00000427,차대보행자,,,
aihub_train_00000677,차대보행자,,,
aihub_train_00000486,차대보행자,,,
aihub_train_00000108,차대보행자,,,
aihub_train_00000310,차대보행자,,,
aihub_train_00000145,차대보행자,,,
aihub_train_00000140,차대보행자,,,
aihub_train_00000473,차대보행자,,,
aihub_train_00000503,차대보행자,,,
aihub_train_00000055,차대보행자,,,
aihub_train_00000589,차대보행자,,,
aihub_train_00000403,차대보행자,,,
aihub_train_00000069,차대보행자,,,
aihub_train_00000054,차대보행자,,,
aihub_train_00000340,차대보행자,,,
aihub_train_00000539,차대보행자,,,
aihub_train_00000284,차대보행자,,,
aihub_train_00000342,차대보행자,,,
aihub_train_00000412,차대보행자,,,
aihub_train_00000713,차대보행자,,,
aihub_train_00000335,차대보행자,,,
aihub_train_00000314,차대보행자,,,
aihub_train_00000155,차대보행자,,,
aihub_train_00000361,차대보행자,,,
aihub_train_00000279,차대보행자,,,
aihub_train_00000640,차대보행자,,,
aihub_train_00000455,차대보행자,,,
aihub_train_00000146,차대보행자,,,
aihub_train_00000190,차대보행자,,,
aihub_train_00000126,차대보행자,,,
aihub_train_00000622,차대보행자,,,
aihub_train_00000179,차대보행자,,,
aihub_train_00000420,차대보행자,,,
aihub_train_00000422,차대보행자,,,
aihub_train_00000260,차대보행자,,,
aihub_train_00000496,차대보행자,,,
aihub_train_00000276,차대보행자,,,
aihub_train_00000548,차대보행자,,,
aihub_train_00000052,차대보행자,,,
aihub_train_00000289,차대보행자,,,
aihub_train_00000319,차대보행자,,,
aihub_train_00000416,차대보행자,,,
aihub_train_00000005,차대보행자,,,
aihub_train_00000038,차대보행자,,,
aihub_train_00000385,차대보행자,,,
aihub_train_00000508,차대보행자,,,
aihub_train_00000572,차대보행자,,,
aihub_train_00000154,차대보행자,,,
aihub_train_00000331,차대보행자,,,
aihub_train_00000344,차대보행자,,,
aihub_train_00000660,차대보행자,,,
aihub_train_00000203,차대보행자,,,
aihub_train_00000579,차대보행자,,,
aihub_train_00000123,차대보행자,,,
aihub_train_00000493,차대보행자,,,
aihub_train_00000367,차대보행자,,,
aihub_train_00000343,차대보행자,,,
aihub_train_00000720,차대보행자,,,
aihub_train_00000134,차대보행자,,,
aihub_train_00000613,차대보행자,,,
aihub_train_00000268,차대보행자,,,
aihub_train_00000290,차대보행자,,,
aihub_train_00000299,차대보행자,,,
aihub_train_00000337,차대보행자,,,
aihub_train_00000683,차대보행자,,,
aihub_train_00000452,차대보행자,,,
aihub_train_00000318,차대보행자,,,
aihub_train_00000021,차대보행자,,,
aihub_train_00000448,차대보행자,,,
aihub_train_00000468,차대보행자,,,
aihub_train_00000127,차대보행자,,,
aihub_train_00000292,차대보행자,,,
aihub_train_00000062,차대보행자,,,
aihub_train_00000207,차대보행자,,,
aihub_train_00000121,차대보행자,,,
aihub_train_00000535,차대보행자,,,
aihub_train_00000346,차대보행자,,,
aihub_train_00000035,차대보행자,,,
aihub_train_00000305,차대보행자,,,
aihub_train_00000036,차대보행자,,,
aihub_train_00000746,차대보행자,,,
aihub_train_00000436,차대보행자,,,
aihub_train_00000042,차대보행자,,,
aihub_train_00000261,차대보행자,,,
aihub_train_00000462,차대보행자,,,
aihub_train_00000586,차대보행자,,,
aihub_train_00000576,차대보행자,,,
aihub_train_00000437,차대보행자,,,
aihub_train_00000623,차대보행자,,,
aihub_train_00000245,차대보행자,,,
aihub_train_00000300,차대보행자,,,
aihub_train_00000511,차대보행자,,,
aihub_train_00000469,차대보행자,,,
aihub_train_00000161,차대보행자,,,
aihub_train_00000568,차대보행자,,,
aihub_train_00000032,차대보행자,,,
aihub_train_00000278,차대보행자,,,
aihub_train_00000377,차대보행자,,,
aihub_train_00000695,차대보행자,,,
aihub_train_00000030,차대보행자,,,
aihub_train_00000525,차대보행자,,,
aihub_train_00000152,차대보행자,,,
aihub_train_00000098,차대보행자,,,
aihub_train_00000080,차대보행자,,,
aihub_train_00000250,차대보행자,,,
aihub_train_00000716,차대보행자,,,
aihub_train_00000714,차대보행자,,,
aihub_train_00000690,차대보행자,,,
aihub_train_00000484,차대보행자,,,
aihub_train_00000375,차대보행자,,,
aihub_train_00000357,차대보행자,,,
aihub_train_00000573,차대보행자,,,
aihub_train_00000652,차대보행자,,,
aihub_train_00000233,차대보행자,,,
aihub_train_00000540,차대보행자,,,
aihub_train_00000402,차대보행자,,,
aihub_train_00000504,차대보행자,,,
aihub_train_00000543,차대보행자,,,
aihub_train_00000200,차대보행자,,,
aihub_train_00000002,차대보행자,,,
aihub_train_00000638,차대보행자,,,
aihub_train_00000085,차대보행자,,,
aihub_train_00000747,차대보행자,,,
aihub_train_00000565,차대보행자,,,
aihub_train_00000669,차대보행자,,,
aihub_train_00000443,차대보행자,,,
aihub_train_00000110,차대보행자,,,
aihub_train_00000588,차대보행자,,,
aihub_train_00000648,차대보행자,,,
aihub_train_00000209,차대보행자,,,
aihub_train_00000086,차대보행자,,,
aihub_train_00000122,차대보행자,,,
aihub_train_00000435,차대보행자,,,
aihub_train_00000386,차대보행자,,,
aihub_train_00000475,차대보행자,,,
aihub_train_00000048,차대보행자,,,
aihub_train_00000497,차대보행자,,,
aihub_train_00000556,차대보행자,,,
aihub_train_00000429,차대보행자,,,
aihub_train_00000671,차대보행자,,,
aihub_train_00000334,차대보행자,,,
aihub_train_00000761,차대보행자,,,
aihub_train_00000529,차대보행자,,,
aihub_train_00000454,차대보행자,,,
aihub_train_00000078,차대보행자,,,
aihub_train_00000256,차대보행자,,,
aihub_train_00000673,차대보행자,,,
aihub_train_00000582,차대보행자,,,
aihub_train_00000188,차대보행자,,,
aihub_train_00000631,차대보행자,,,
aihub_train_00000144,차대보행자,,,
aihub_train_00000732,차대보행자,,,
aihub_train_00000538,차대보행자,,,
aihub_train_00000700,차대보행자,,,
aihub_train_00000255,차대보행자,,,
aihub_train_00000112,차대보행자,,,
aihub_train_00000348,차대보행자,,,
aihub_train_00000413,차대보행자,,,
aihub_train_00000063,차대보행자,,,
aihub_train_00000101,차대보행자,,,
aihub_train_00000056,차대보행자,,,
aihub_train_00000479,차대보행자,,,
aihub_train_00000421,차대보행자,,,
aihub_train_00000574,차대보행자,,,
aihub_train_00000363,차대보행자,,,
aihub_train_00000442,차대보행자,,,
aihub_train_00000717,차대보행자,,,
aihub_train_00000097,차대보행자,,,
aihub_train_00000195,차대보행자,,,
aihub_train_00000417,차대보행자,,,
aihub_train_00000679,차대보행자,,,
aihub_train_00000249,차대보행자,,,
aihub_train_00000485,차대보행자,,,
aihub_train_00000136,차대보행자,,,
aihub_train_00000220,차대보행자,,,
aihub_train_00000584,차대보행자,,,
aihub_train_00000286,차대보행자,,,
aihub_train_00000244,차대보행자,,,
aihub_train_00000527,차대보행자,,,
aihub_train_00000555,차대보행자,,,
aihub_train_00000339,차대보행자,,,
aihub_train_00000681,차대보행자,,,
aihub_train_00000070,차대보행자,,,
aihub_train_00000665,차대보행자,,,
aihub_train_00000061,차대보행자,,,
aihub_train_00000073,차대보행자,,,
aihub_train_00000008,차대보행자,,,
aihub_train_00000733,차대보행자,,,
aihub_train_00000236,차대보행자,,,
aihub_train_00000022,차대보행자,,,
aihub_train_00000347,차대보행자,,,
aihub_train_00000629,차대보행자,,,
aihub_train_00000231,차대보행자,,,
aihub_train_00000254,차대보행자,,,
aihub_train_00000124,차대보행자,,,
aihub_train_00000463,차대보행자,,,
aihub_train_00000530,차대보행자,,,
aihub_train_00000449,차대보행자,,,
aihub_train_00000601,차대보행자,,,
aihub_train_00000642,차대보행자,,,
aihub_train_00000320,차대보행자,,,
aihub_train_00000206,차대보행자,,,
aihub_train_00000645,차대보행자,,,
aihub_train_00000659,차대보행자,,,
aihub_train_00000434,차대보행자,,,
aihub_train_00000541,차대보행자,,,
aihub_train_00000697,차대보행자,,,
aihub_train_00000170,차대보행자,,,
aihub_train_00000563,차대보행자,,,
aihub_train_00000487,차대보행자,,,
aihub_train_00000132,차대보행자,,,
aihub_train_00000129,차대보행자,,,
aihub_train_00000546,차대보행자,,,
aihub_train_00000071,차대보행자,,,
aihub_train_00000498,차대보행자,,,
aihub_train_00000088,차대보행자,,,
aihub_train_00000707,차대보행자,,,
aihub_train_00000658,차대보행자,,,
aihub_train_00000247,차대보행자,,,
aihub_train_00000060,차대보행자,,,
aihub_train_00000246,차대보행자,,,
aihub_train_00000315,차대보행자,,,
aihub_train_00000372,차대보행자,,,
aihub_train_00000616,차대보행자,,,
aihub_train_00000020,차대보행자,,,
aihub_train_00000501,차대보행자,,,
aihub_train_00000332,차대보행자,,,
aihub_train_00000001,차대보행자,,,
aihub_train_00000544,차대보행자,,,
aihub_train_00000553,차대보행자,,,
aihub_train_00000166,차대보행자,,,
aihub_train_00000383,차대보행자,,,
aihub_train_00000633,차대보행자,,,
aihub_train_00000739,차대보행자,,,
aihub_train_00000607,차대보행자,,,
aihub_train_00000306,차대보행자,,,
aihub_train_00000109,차대보행자,,,
aihub_train_00000520,차대보행자,,,
aihub_train_00000183,차대보행자,,,
aihub_train_00000513,차대보행자,,,
aihub_train_00000646,차대보행자,,,
aihub_train_00000004,차대보행자,,,
aihub_train_00000689,차대보행자,,,
aihub_train_00000162,차대보행자,,,
aihub_train_00000446,차대보행자,,,
aihub_train_00000705,차대보행자,,,
aihub_train_00000762,차대보행자,,,
aihub_train_00000725,차대보행자,,,
aihub_train_00000682,차대보행자,,,
aihub_train_00000710,차대보행자,,,
aihub_train_00000118,차대보행자,,,
aihub_train_00000012,차대보행자,,,
aihub_train_00000567,차대보행자,,,
aihub_train_00000258,차대보행자,,,
aihub_train_00000542,차대보행자,,,
aihub_train_00000480,차대보행자,,,
aihub_train_00000630,차대보행자,,,
aihub_train_00000391,차대보행자,,,
aihub_train_00000395,차대보행자,,,
aihub_train_00000066,차대보행자,,,
aihub_train_00000611,차대보행자,,,
aihub_train_00000726,차대보행자,,,
aihub_train_00000728,차대보행자,,,
aihub_train_00000157,차대보행자,,,
aihub_train_00000113,차대보행자,,,
aihub_train_00000049,차대보행자,,,
aihub_train_00000094,차대보행자,,,
aihub_train_00000506,차대보행자,,,
aihub_train_00000522,차대보행자,,,
aihub_train_00000142,차대보행자,,,
aihub_train_00000668,차대보행자,,,
aihub_train_00000702,차대보행자,,,
aihub_train_00000409,차대보행자,,,
aihub_train_00000598,차대보행자,,,
aihub_train_00000439,차대보행자,,,
aihub_train_00000599,차대보행자,,,
aihub_train_00000270,차대보행자,,,
aihub_train_00000552,차대보행자,,,
aihub_train_00000740,차대보행자,,,
aihub_train_00000253,차대보행자,,,
aihub_train_00000756,차대보행자,,,
aihub_train_00000272,차대보행자,,,
aihub_train_00000147,차대보행자,,,
aihub_train_00000470,차대보행자,,,
aihub_train_00000406,차대보행자,,,
aihub_train_00000512,차대보행자,,,
aihub_train_00000218,차대보행자,,,
aihub_train_00000323,차대보행자,,,
aihub_train_00000581,차대보행자,,,
aihub_train_00000217,차대보행자,,,
aihub_train_00000068,차대보행자,,,
aihub_train_00000275,차대보행자,,,
aihub_train_00000411,차대보행자,,,
aihub_train_00000324,차대보행자,,,
aihub_train_00000748,차대보행자,,,
aihub_train_00000235,차대보행자,,,
aihub_train_00000058,차대보행자,,,
aihub_train_00000333,차대보행자,,,
aihub_train_00000225,차대보행자,,,
aihub_train_00000571,차대보행자,,,
aihub_train_00000656,차대보행자,,,
aihub_train_00000277,차대보행자,,,
aihub_train_00000389,차대보행자,,,
aihub_train_00000474,차대보행자,,,
aihub_train_00000168,차대보행자,,,
aihub_train_00000758,차대보행자,,,
aihub_train_00000547,차대보행자,,,
aihub_train_00000176,차대보행자,,,
aihub_train_00000688,차대보행자,,,
aihub_train_00000624,차대보행자,,,
aihub_train_00000074,차대보행자,,,
aihub_train_00000664,차대보행자,,,
aihub_train_00000274,차대보행자,,,
aihub_train_00000215,차대보행자,,,
aihub_train_00000364,차대보행자,,,
aihub_train_00000380,차대보행자,,,
aihub_train_00000167,차대보행자,,,
aihub_train_00000374,차대보행자,,,
aihub_train_00000651,차대보행자,,,
aihub_train_00000465,차대보행자,,,
aihub_train_00000724,차대보행자,,,
aihub_train_00000718,차대보행자,,,
aihub_train_00000104,차대보행자,,,
aihub_train_00000744,차대보행자,,,
aihub_train_00000082,차대보행자,,,
aihub_train_00000297,차대보행자,,,
aihub_train_00000234,차대보행자,,,
aihub_train_00000678,차대보행자,,,
aihub_train_00000047,차대보행자,,,
aihub_train_00000072,차대보행자,,,
aihub_train_00000197,차대보행자,,,
aihub_train_00002474,차대이륜차,,,
aihub_train_00002415,차대이륜차,,,
aihub_train_00000814,차대이륜차,,,
aihub_train_00001703,차대이륜차,,,
aihub_train_00002280,차대이륜차,,,
aihub_train_00002676,차대이륜차,,,
aihub_train_00000866,차대이륜차,,,
aihub_train_00001385,차대이륜차,,,
aihub_train_00002322,차대이륜차,,,
aihub_train_00001979,차대이륜차,,,
aihub_train_00001240,차대이륜차,,,
aihub_train_00002549,차대이륜차,,,
aihub_train_00001337,차대이륜차,,,
aihub_train_00002649,차대이륜차,,,
aihub_train_00001013,차대이륜차,,,
aihub_train_00001130,차대이륜차,,,
aihub_train_00001374,차대이륜차,,,
aihub_train_00001829,차대이륜차,,,
aihub_train_00001975,차대이륜차,,,
aihub_train_00000770,차대이륜차,,,
