category,asset_id,source_video_path,expected_target,coarse_label,local_path,split,video_sha256,incident_id,incident_id_status,viewpoint,viewpoint_source,visible_target,visible_target_source,lighting,lighting_source,metadata_review_status
car_vs_car,aihub_train_00004054_bb_1_180420_vehicle_223_20168,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004054_bb_1_180420_vehicle_223_20168.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004054_bb_1_180420_vehicle_223_20168.mp4,train,45943048e83342e0e09c712c892a83937b708105ac029cdcd8a2d5aa14d9a075,aihub_source_suffix:223_20168,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,low_light,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00006010_bb_1_140619_vehicle_29_070,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006010_bb_1_140619_vehicle_29_070.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006010_bb_1_140619_vehicle_29_070.mp4,train,8b393a782685daddf58470d89b05445b0f6113e5778b4daf47630f04fe75a6cf,aihub_source_suffix:29_070,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,day,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00005373_bb_1_210831_vehicle_232_22109,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005373_bb_1_210831_vehicle_232_22109.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005373_bb_1_210831_vehicle_232_22109.mp4,train,01255a75cdeecfb4452e843db94346eae4e26ed5fec2ce61ff01a424e8f0b873,aihub_source_suffix:232_22109,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,night,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00003638_bb_1_140603_vehicle_209_32155,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003638_bb_1_140603_vehicle_209_32155.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003638_bb_1_140603_vehicle_209_32155.mp4,train,4721965a70d1a06de73d565df1029d8639626db739f2d603388494e52fe77cca,aihub_source_suffix:209_32155,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,night,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00006133_bb_1_150824_vehicle_185_093,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006133_bb_1_150824_vehicle_185_093.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006133_bb_1_150824_vehicle_185_093.mp4,train,23aa917f585196471d820eefcb794a2be0ed36f57e1670ae07a65606d758d91c,aihub_source_suffix:185_093,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,day,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00004559_bb_3_150504_vehicle_119_087,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004559_bb_3_150504_vehicle_119_087.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004559_bb_3_150504_vehicle_119_087.mp4,train,eea71099c985bc0bc2a4bb4ce839e0e282a0d84168b135a05d077a4b69d474a0,aihub_source_suffix:119_087,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,day,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00004247_bb_1_191114_vehicle_244_32006,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004247_bb_1_191114_vehicle_244_32006.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004247_bb_1_191114_vehicle_244_32006.mp4,train,9391ee24b6b39c0996e91c00d08729c9fcbb8146472f8dbf3a900b5c933beb18,aihub_source_suffix:244_32006,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,low_light,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00006198_bb_1_160225_vehicle_29_210,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006198_bb_1_160225_vehicle_29_210.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006198_bb_1_160225_vehicle_29_210.mp4,train,b5f59fc8fcdf2626d2526a833fe6abd320e5484f6fc7e1ec7110d5a6efb908c1,aihub_source_suffix:29_210,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,day,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00005543_bb_3_120523_vehicle_142_102,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005543_bb_3_120523_vehicle_142_102.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005543_bb_3_120523_vehicle_142_102.mp4,train,03e1396147060287d115637047cf1124d7f09256b0c9627b6f1d9fcdfc84613a,aihub_source_suffix:142_102,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,day,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00004058_bb_1_180503_vehicle_218_32277,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004058_bb_1_180503_vehicle_218_32277.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004058_bb_1_180503_vehicle_218_32277.mp4,train,b1f7c3932b7a50496524bf20a52a65544690d1f2f6c7d14cb1188a6561a9865a,aihub_source_suffix:218_32277,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,night,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00005704_bb_3_170531_vehicle_111_100,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005704_bb_3_170531_vehicle_111_100.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005704_bb_3_170531_vehicle_111_100.mp4,train,eeb9703449cf6649b9c27b2da54e05372e4224700f78a83d9cd244ffc08265cf,aihub_source_suffix:111_100,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,day,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00005729_bb_3_171107_vehicle_144_078,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005729_bb_3_171107_vehicle_144_078.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005729_bb_3_171107_vehicle_144_078.mp4,train,57e1088d80039921c851a8ce1536cfafb9d70eb28616b4bcfef7be9720497a70,aihub_source_suffix:144_078,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,day,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00005757_bb_3_180520_vehicle_123_115,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005757_bb_3_180520_vehicle_123_115.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005757_bb_3_180520_vehicle_123_115.mp4,train,77894f33e2608782bafd4ee96f24ed358694d25a189979fe769dbfa33b7dcb57,aihub_source_suffix:123_115,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,low_light,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00004793_bb_1_150622_vehicle_191_119,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004793_bb_1_150622_vehicle_191_119.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004793_bb_1_150622_vehicle_191_119.mp4,train,72aacebe71dce922fd4102d4f20fca97aab8689f48f7f468cc1674d5905f5d8a,aihub_source_suffix:191_119,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,day,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00004399_bb_1_210629_vehicle_126_053,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004399_bb_1_210629_vehicle_126_053.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004399_bb_1_210629_vehicle_126_053.mp4,train,cc9c0a913082ebe33a8b3f080ab80aaa15b06179cb6828c5e6271f14f02b6118,aihub_source_suffix:126_053,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,low_light,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00004024_bb_1_171222_vehicle_142_123,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004024_bb_1_171222_vehicle_142_123.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004024_bb_1_171222_vehicle_142_123.mp4,train,5da59e31d2c891915a14d0f35e0237d472aba79be0a06fe5fa324a9a83900f7a,aihub_source_suffix:142_123,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,night,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00004616_cc_3_160316_vehicle_210_47971,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004616_cc_3_160316_vehicle_210_47971.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004616_cc_3_160316_vehicle_210_47971.mp4,train,2d25984844820d61859d2e7cbaf8a1e6007e20a70830583eac24e85d6ac403d8,aihub_source_suffix:210_47971,source_filename_suffix_validated_by_exact_duplicates,cctv_fixed,filename_capture_code:cc,car,dataset_coarse_label,low_light,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00004910_bb_1_161124_vehicle_234_21564,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004910_bb_1_161124_vehicle_234_21564.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004910_bb_1_161124_vehicle_234_21564.mp4,train,bc06532c9c23a9fc69d671533a91938d1332278acbab84bb9de6732deb7baf17,aihub_source_suffix:234_21564,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,low_light,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00005291_bb_1_210103_vehicle_119_250,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005291_bb_1_210103_vehicle_119_250.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005291_bb_1_210103_vehicle_119_250.mp4,train,928927631e91a13eb50bf56a4f88933b6b007c25af3f5668771023e7857a3e5e,aihub_source_suffix:119_250,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,night,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00003936_bb_1_170507_vehicle_236_32875,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003936_bb_1_170507_vehicle_236_32875.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003936_bb_1_170507_vehicle_236_32875.mp4,train,4952f17d63ffc0e7c31dabb68a9583682ea061639595095ec04ef7c9413f2705,aihub_source_suffix:236_32875,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,night,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00006309_bb_1_161205_vehicle_46_390,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006309_bb_1_161205_vehicle_46_390.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006309_bb_1_161205_vehicle_46_390.mp4,train,79ae74eaddec9b27af280ab77978bcc7f893ad72e5fbb36ac3e8b38277d4a06b,aihub_source_suffix:46_390,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,night,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00004191_bb_1_190602_vehicle_116_087,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004191_bb_1_190602_vehicle_116_087.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004191_bb_1_190602_vehicle_116_087.mp4,train,eeaccaac06aa13a4de933508dd131205447bbac1d3e289d95915b307fc0fa755,aihub_source_suffix:116_087,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,day,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00005750_bb_3_180418_vehicle_196_056,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005750_bb_3_180418_vehicle_196_056.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005750_bb_3_180418_vehicle_196_056.mp4,train,391de1b87e0c4a018d6337ec063b2d1a48e425fd58569586e3d90dfd8eced20d,aihub_source_suffix:196_056,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,low_light,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00004940_bb_1_170313_vehicle_202_20510,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004940_bb_1_170313_vehicle_202_20510.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004940_bb_1_170313_vehicle_202_20510.mp4,train,1ba23bf0ad6658033a64de569b45c6630f25c717911ee36e5e0ba79e6931a026,aihub_source_suffix:202_20510,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,night,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00003552_bb_1_000512_vehicle_30_418,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003552_bb_1_000512_vehicle_30_418.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003552_bb_1_000512_vehicle_30_418.mp4,train,e3e7da4e3b30abcde35b09ff8190491292cffa34071a7f98adee64a51b2e73e7,aihub_source_suffix:30_418,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,day,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00005229_bb_1_200227_vehicle_120_058,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005229_bb_1_200227_vehicle_120_058.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005229_bb_1_200227_vehicle_120_058.mp4,train,660003c85525154dccddacd628113189e7afc8dcbae0b094d62754c80a4e8ac5,aihub_source_suffix:120_058,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,low_light,cv_first_middle_last_majority,auto_enriched_needs_human_review
car_vs_car,aihub_train_00003666_bb_1_150102_vehicle_233_30181,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003666_bb_1_150102_vehicle_233_30181.mp4,car_vs_car,car_vs_car,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003666_bb_1_150102_vehicle_233_30181.mp4,train,d25f13e3ca0401ceac1b17de821b65a80793b1d96ec2fef3b0f5b43d9bafc485,aihub_source_suffix:233_30181,source_filename_suffix_validated_by_exact_duplicates,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,low_light,cv_first_middle_last_majority,auto_enriched_needs_human_review
