asset_id,category,coarse_label,dataset_name,drive_url,duration_seconds,expected_target,file_exists,file_ext,file_name,fps,frame_count,frame_hashes,height,incident_id,incident_id_status,input_type,label,lighting,lighting_source,local_path,media_readable,metadata_review_status,planned_use,sample_group,sha256,source_dataset,source_path,source_video_path,split,video_sha256,viewpoint,viewpoint_source,visible_target,visible_target_source,width
aihub_train_00005267_bb_1_200813_vehicle_222_21143,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,2b2a3c7ce8c494de|2b83847e7c5c9c1e|2b81847e7a78b45e|2382b66e68cc9c7e|a1205e5ed4d41e7e,1080,aihub_source_suffix:222_21143,source_filename_suffix_validated_by_exact_duplicates,,,low_light,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005267_bb_1_200813_vehicle_222_21143.mp4,True,auto_enriched_needs_human_review,,,049ec9f3f36e14d73257d4cb3c2bb7e5faf30fe12ba59c7d3b1e2ee826db9723,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005267_bb_1_200813_vehicle_222_21143.mp4,train,049ec9f3f36e14d73257d4cb3c2bb7e5faf30fe12ba59c7d3b1e2ee826db9723,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00004838_bb_1_160118_vehicle_248_21835,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,a1a0ca4a7e76d69c|a3a2d0587c76d696|2120e2fe1e9e9e96|2322f0d81e1edeb6|2322f0da1c9cdeb6,1080,aihub_source_suffix:248_21835,source_filename_suffix_validated_by_exact_duplicates,,,low_light,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004838_bb_1_160118_vehicle_248_21835.mp4,True,auto_enriched_needs_human_review,,,3626f2080db7c9b25ad2b81e4daf9505246434a29769a24e8850a8ed85ae4582,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004838_bb_1_160118_vehicle_248_21835.mp4,test,3626f2080db7c9b25ad2b81e4daf9505246434a29769a24e8850a8ed85ae4582,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00004469_bb_1_220117_vehicle_118_094,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,818131327fcece3e|818133327786ee7e|81833b3277ac6c7c|8180e732739e6fa6|836acb24cd96d596,1080,aihub_source_suffix:118_094,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004469_bb_1_220117_vehicle_118_094.mp4,True,auto_enriched_needs_human_review,,,b31991e5f05a4af36eed5601cdd00592eb78acb11e32397631d951982adbf42f,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004469_bb_1_220117_vehicle_118_094.mp4,test,b31991e5f05a4af36eed5601cdd00592eb78acb11e32397631d951982adbf42f,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00004471_bb_1_220121_vehicle_236_25382,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,090f3670afd05e3e|010f3eb0355bceb6|8b0a322d6fe23f8a|97139a0b6f6ee908|97939a0b6f6ae908,926,aihub_source_suffix:236_25382,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004471_bb_1_220121_vehicle_236_25382.mp4,True,auto_enriched_needs_human_review,,,09f339d8c448a940db59e61c3caaf8611e2d2751352d3396ad435c667d47bf95,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004471_bb_1_220121_vehicle_236_25382.mp4,train,09f339d8c448a940db59e61c3caaf8611e2d2751352d3396ad435c667d47bf95,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00005242_bb_1_200429_vehicle_41_164,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,9b93e6760c4c7478|9b93e67c004ef668|9991f2760e6cf066|93927664c83aee6c|81a4f47c0ae27a7e,1080,aihub_source_suffix:41_164,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005242_bb_1_200429_vehicle_41_164.mp4,True,auto_enriched_needs_human_review,,,d38ed1a8862aa539cdf2a7363430622c1eedad046bb2598fc4e9629da9ea6791,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005242_bb_1_200429_vehicle_41_164.mp4,val,d38ed1a8862aa539cdf2a7363430622c1eedad046bb2598fc4e9629da9ea6791,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00003947_bb_1_170528_vehicle_204_22044,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,0f8ba5367cce5a90|879ded62ea4c5c90|9bc7a1ab786aee00|818fe3237c7a4e4c|838de32e7a4e1d92,410,aihub_source_suffix:204_22044,source_filename_suffix_validated_by_exact_duplicates,,,low_light,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003947_bb_1_170528_vehicle_204_22044.mp4,True,auto_enriched_needs_human_review,,,b8807b1a3564da1ead66fa0d42676baad8a685ddadbb64445946356c6b414958,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003947_bb_1_170528_vehicle_204_22044.mp4,train,b8807b1a3564da1ead66fa0d42676baad8a685ddadbb64445946356c6b414958,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,640
aihub_train_00004054_bb_1_180420_vehicle_223_20168,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,2be88d84f436787a|0b2acdc47494767e|2a1acdc6f5a662d8|091a9fc4f5b44adc|291acde4d78472d6,1080,aihub_source_suffix:223_20168,source_filename_suffix_validated_by_exact_duplicates,,,low_light,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004054_bb_1_180420_vehicle_223_20168.mp4,True,auto_enriched_needs_human_review,,,45943048e83342e0e09c712c892a83937b708105ac029cdcd8a2d5aa14d9a075,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004054_bb_1_180420_vehicle_223_20168.mp4,train,45943048e83342e0e09c712c892a83937b708105ac029cdcd8a2d5aa14d9a075,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00006010_bb_1_140619_vehicle_29_070,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,0925745e9b2abc6e|1b2b2c3c9b823e7c|2d45922cba751b7a|33538ab49d77094e|3353cab49d77094a,1080,aihub_source_suffix:29_070,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006010_bb_1_140619_vehicle_29_070.mp4,True,auto_enriched_needs_human_review,,,8b393a782685daddf58470d89b05445b0f6113e5778b4daf47630f04fe75a6cf,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006010_bb_1_140619_vehicle_29_070.mp4,train,8b393a782685daddf58470d89b05445b0f6113e5778b4daf47630f04fe75a6cf,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00005373_bb_1_210831_vehicle_232_22109,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,b24ec933a46f99a4|98666799e0671f98|c07e3fc1c03f1fc0|8a77ec93a06c97b0|8c5728d78c72d78c,1080,aihub_source_suffix:232_22109,source_filename_suffix_validated_by_exact_duplicates,,,night,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005373_bb_1_210831_vehicle_232_22109.mp4,True,auto_enriched_needs_human_review,,,01255a75cdeecfb4452e843db94346eae4e26ed5fec2ce61ff01a424e8f0b873,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005373_bb_1_210831_vehicle_232_22109.mp4,train,01255a75cdeecfb4452e843db94346eae4e26ed5fec2ce61ff01a424e8f0b873,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00003638_bb_1_140603_vehicle_209_32155,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,3b3b28ece4c4d652|3b3a6cb9b4c4c592|2b2722949adada7c|2323b0dcd8dcccb6|31393acecec4c6b2,1080,aihub_source_suffix:209_32155,source_filename_suffix_validated_by_exact_duplicates,,,night,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003638_bb_1_140603_vehicle_209_32155.mp4,True,auto_enriched_needs_human_review,,,4721965a70d1a06de73d565df1029d8639626db739f2d603388494e52fe77cca,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003638_bb_1_140603_vehicle_209_32155.mp4,train,4721965a70d1a06de73d565df1029d8639626db739f2d603388494e52fe77cca,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00006133_bb_1_150824_vehicle_185_093,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,397524e5e4cb1bb0|1935266fe2531ab6|99a1a76766b55982|99bda6e564499934|9d7fa2e3601b1ba0,272,aihub_source_suffix:185_093,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006133_bb_1_150824_vehicle_185_093.mp4,True,auto_enriched_needs_human_review,,,23aa917f585196471d820eefcb794a2be0ed36f57e1670ae07a65606d758d91c,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006133_bb_1_150824_vehicle_185_093.mp4,train,23aa917f585196471d820eefcb794a2be0ed36f57e1670ae07a65606d758d91c,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,480
aihub_train_00004559_bb_3_150504_vehicle_119_087,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,0f63378e71785ab0|0f63379e7970d032|0f63378e71786ab0|0f63378c7178d8b2|0f63378c7178d8b2,1080,aihub_source_suffix:119_087,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004559_bb_3_150504_vehicle_119_087.mp4,True,auto_enriched_needs_human_review,,,eea71099c985bc0bc2a4bb4ce839e0e282a0d84168b135a05d077a4b69d474a0,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004559_bb_3_150504_vehicle_119_087.mp4,train,eea71099c985bc0bc2a4bb4ce839e0e282a0d84168b135a05d077a4b69d474a0,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00004247_bb_1_191114_vehicle_244_32006,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,89a07a5ed4a4f45e|0ba0745edad0747e|89807e7ed694f468|81a07e5ed894f678|8ba07e5ed894746a,1080,aihub_source_suffix:244_32006,source_filename_suffix_validated_by_exact_duplicates,,,low_light,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004247_bb_1_191114_vehicle_244_32006.mp4,True,auto_enriched_needs_human_review,,,9391ee24b6b39c0996e91c00d08729c9fcbb8146472f8dbf3a900b5c933beb18,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004247_bb_1_191114_vehicle_244_32006.mp4,test,9391ee24b6b39c0996e91c00d08729c9fcbb8146472f8dbf3a900b5c933beb18,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00006198_bb_1_160225_vehicle_29_210,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,b789e9e26b0c1f0a|07055378fda8abd4|b7a38e48243c3fcc|2b0b12da0e3f3dc6|2ba1121e4e3dbdc6,1080,aihub_source_suffix:29_210,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006198_bb_1_160225_vehicle_29_210.mp4,True,auto_enriched_needs_human_review,,,b5f59fc8fcdf2626d2526a833fe6abd320e5484f6fc7e1ec7110d5a6efb908c1,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006198_bb_1_160225_vehicle_29_210.mp4,train,b5f59fc8fcdf2626d2526a833fe6abd320e5484f6fc7e1ec7110d5a6efb908c1,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00005543_bb_3_120523_vehicle_142_102,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,812b6bcadfa464cc|812b6aca9fb5e12c|812b6a6a9a9ee5ac|812a6e6b9b38f5a4|812a6e6a9a9ef52c,1080,aihub_source_suffix:142_102,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005543_bb_3_120523_vehicle_142_102.mp4,True,auto_enriched_needs_human_review,,,03e1396147060287d115637047cf1124d7f09256b0c9627b6f1d9fcdfc84613a,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005543_bb_3_120523_vehicle_142_102.mp4,val,03e1396147060287d115637047cf1124d7f09256b0c9627b6f1d9fcdfc84613a,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00004058_bb_1_180503_vehicle_218_32277,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,987c679331398d66|9ececd3072e13266|28d2fd2cd32f18d2|8670718e799b2e78|8678718e799a2e78,1080,aihub_source_suffix:218_32277,source_filename_suffix_validated_by_exact_duplicates,,,night,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004058_bb_1_180503_vehicle_218_32277.mp4,True,auto_enriched_needs_human_review,,,b1f7c3932b7a50496524bf20a52a65544690d1f2f6c7d14cb1188a6561a9865a,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004058_bb_1_180503_vehicle_218_32277.mp4,train,b1f7c3932b7a50496524bf20a52a65544690d1f2f6c7d14cb1188a6561a9865a,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00005704_bb_3_170531_vehicle_111_100,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,2b2938d6cf9d226c|28ced6d38d2a6ad4|232878d7b78c6a56|230878d797cc7ac6|23884cd7b0ed4af6,1080,aihub_source_suffix:111_100,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005704_bb_3_170531_vehicle_111_100.mp4,True,auto_enriched_needs_human_review,,,eeb9703449cf6649b9c27b2da54e05372e4224700f78a83d9cd244ffc08265cf,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005704_bb_3_170531_vehicle_111_100.mp4,test,eeb9703449cf6649b9c27b2da54e05372e4224700f78a83d9cd244ffc08265cf,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00005729_bb_3_171107_vehicle_144_078,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,b5b5b50564387c78|bdb5b50c2c347878|b5b5b52c2c307a78|ababb52c2c386a5a|adada1a9785a5a58,1080,aihub_source_suffix:144_078,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005729_bb_3_171107_vehicle_144_078.mp4,True,auto_enriched_needs_human_review,,,57e1088d80039921c851a8ce1536cfafb9d70eb28616b4bcfef7be9720497a70,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005729_bb_3_171107_vehicle_144_078.mp4,train,57e1088d80039921c851a8ce1536cfafb9d70eb28616b4bcfef7be9720497a70,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00005757_bb_3_180520_vehicle_123_115,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,858581e0e8e87fbe|88a9ad61e92bada6|bac86d1932ce6d98|324ecd1932f24f3c|9f1a727068cad26e,1080,aihub_source_suffix:123_115,source_filename_suffix_validated_by_exact_duplicates,,,low_light,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005757_bb_3_180520_vehicle_123_115.mp4,True,auto_enriched_needs_human_review,,,77894f33e2608782bafd4ee96f24ed358694d25a189979fe769dbfa33b7dcb57,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005757_bb_3_180520_vehicle_123_115.mp4,train,77894f33e2608782bafd4ee96f24ed358694d25a189979fe769dbfa33b7dcb57,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
aihub_train_00004793_bb_1_150622_vehicle_191_119,car_vs_car,car_vs_car,,,10.0,car_vs_car,,,,15.0,150,83b9676a5ad43586|a32957dab795018e|23f9df1e748121a6|03d9763c938b21f6|03d9763c938b21f6,1080,aihub_source_suffix:191_119,source_filename_suffix_validated_by_exact_duplicates,,,day,cv_first_middle_last_majority,storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004793_bb_1_150622_vehicle_191_119.mp4,True,auto_enriched_needs_human_review,,,72aacebe71dce922fd4102d4f20fca97aab8689f48f7f468cc1674d5905f5d8a,,,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004793_bb_1_150622_vehicle_191_119.mp4,train,72aacebe71dce922fd4102d4f20fca97aab8689f48f7f468cc1674d5905f5d8a,blackbox_unspecified,filename_capture_code:bb,car,dataset_coarse_label,1920
