category,asset_id,source_video_path,expected_target,coarse_label,local_path,split
car_vs_car,aihub_train_00005543_bb_3_120523_vehicle_142_102,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005543_bb_3_120523_vehicle_142_102.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005543_bb_3_120523_vehicle_142_102.mp4,train
car_vs_car,aihub_train_00004058_bb_1_180503_vehicle_218_32277,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004058_bb_1_180503_vehicle_218_32277.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004058_bb_1_180503_vehicle_218_32277.mp4,train
car_vs_car,aihub_train_00005704_bb_3_170531_vehicle_111_100,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005704_bb_3_170531_vehicle_111_100.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005704_bb_3_170531_vehicle_111_100.mp4,train
car_vs_car,aihub_train_00005729_bb_3_171107_vehicle_144_078,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005729_bb_3_171107_vehicle_144_078.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005729_bb_3_171107_vehicle_144_078.mp4,train
car_vs_car,aihub_train_00005757_bb_3_180520_vehicle_123_115,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005757_bb_3_180520_vehicle_123_115.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005757_bb_3_180520_vehicle_123_115.mp4,train
car_vs_car,aihub_train_00004793_bb_1_150622_vehicle_191_119,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004793_bb_1_150622_vehicle_191_119.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004793_bb_1_150622_vehicle_191_119.mp4,train
car_vs_car,aihub_train_00004399_bb_1_210629_vehicle_126_053,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004399_bb_1_210629_vehicle_126_053.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004399_bb_1_210629_vehicle_126_053.mp4,train
car_vs_car,aihub_train_00004024_bb_1_171222_vehicle_142_123,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004024_bb_1_171222_vehicle_142_123.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004024_bb_1_171222_vehicle_142_123.mp4,train
car_vs_car,aihub_train_00004616_cc_3_160316_vehicle_210_47971,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004616_cc_3_160316_vehicle_210_47971.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004616_cc_3_160316_vehicle_210_47971.mp4,train
car_vs_car,aihub_train_00004910_bb_1_161124_vehicle_234_21564,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004910_bb_1_161124_vehicle_234_21564.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004910_bb_1_161124_vehicle_234_21564.mp4,train
car_vs_car,aihub_train_00005291_bb_1_210103_vehicle_119_250,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005291_bb_1_210103_vehicle_119_250.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005291_bb_1_210103_vehicle_119_250.mp4,train
car_vs_car,aihub_train_00003936_bb_1_170507_vehicle_236_32875,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003936_bb_1_170507_vehicle_236_32875.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003936_bb_1_170507_vehicle_236_32875.mp4,train
car_vs_car,aihub_train_00006309_bb_1_161205_vehicle_46_390,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006309_bb_1_161205_vehicle_46_390.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006309_bb_1_161205_vehicle_46_390.mp4,train
car_vs_car,aihub_train_00004191_bb_1_190602_vehicle_116_087,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004191_bb_1_190602_vehicle_116_087.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004191_bb_1_190602_vehicle_116_087.mp4,train
car_vs_car,aihub_train_00005750_bb_3_180418_vehicle_196_056,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005750_bb_3_180418_vehicle_196_056.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005750_bb_3_180418_vehicle_196_056.mp4,train
car_vs_car,aihub_train_00004940_bb_1_170313_vehicle_202_20510,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004940_bb_1_170313_vehicle_202_20510.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004940_bb_1_170313_vehicle_202_20510.mp4,train
car_vs_car,aihub_train_00003552_bb_1_000512_vehicle_30_418,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003552_bb_1_000512_vehicle_30_418.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003552_bb_1_000512_vehicle_30_418.mp4,train
car_vs_car,aihub_train_00005229_bb_1_200227_vehicle_120_058,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005229_bb_1_200227_vehicle_120_058.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005229_bb_1_200227_vehicle_120_058.mp4,train
car_vs_car,aihub_train_00003666_bb_1_150102_vehicle_233_30181,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003666_bb_1_150102_vehicle_233_30181.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003666_bb_1_150102_vehicle_233_30181.mp4,train
car_vs_car,aihub_train_00003798_bb_1_160417_vehicle_194_057,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003798_bb_1_160417_vehicle_194_057.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003798_bb_1_160417_vehicle_194_057.mp4,train
car_vs_car,aihub_train_00004174_bb_1_190410_vehicle_250_23606,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004174_bb_1_190410_vehicle_250_23606.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004174_bb_1_190410_vehicle_250_23606.mp4,train
car_vs_car,aihub_train_00005021_bb_1_180127_vehicle_227_30307,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005021_bb_1_180127_vehicle_227_30307.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005021_bb_1_180127_vehicle_227_30307.mp4,train
car_vs_car,aihub_train_00004867_bb_1_160507_vehicle_126_153,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004867_bb_1_160507_vehicle_126_153.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004867_bb_1_160507_vehicle_126_153.mp4,train
car_vs_car,aihub_train_00004753_bb_1_141006_vehicle_230_31812,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004753_bb_1_141006_vehicle_230_31812.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004753_bb_1_141006_vehicle_230_31812.mp4,train
car_vs_car,aihub_train_00004347_bb_1_201027_vehicle_118_147,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004347_bb_1_201027_vehicle_118_147.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004347_bb_1_201027_vehicle_118_147.mp4,train
car_vs_car,aihub_train_00005952_bb_1_130417_vehicle_253_21913,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005952_bb_1_130417_vehicle_253_21913.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005952_bb_1_130417_vehicle_253_21913.mp4,train
car_vs_car,aihub_train_00006316_bb_1_170107_vehicle_36_120,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006316_bb_1_170107_vehicle_36_120.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006316_bb_1_170107_vehicle_36_120.mp4,train
car_vs_car,aihub_train_00003972_bb_1_170728_vehicle_224_22983,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003972_bb_1_170728_vehicle_224_22983.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003972_bb_1_170728_vehicle_224_22983.mp4,train
car_vs_car,aihub_train_00003918_bb_1_170310_vehicle_116_095,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003918_bb_1_170310_vehicle_116_095.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003918_bb_1_170310_vehicle_116_095.mp4,train
car_vs_car,aihub_train_00004170_bb_1_190331_vehicle_05_023,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004170_bb_1_190331_vehicle_05_023.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004170_bb_1_190331_vehicle_05_023.mp4,train
car_vs_car,aihub_train_00006075_bb_1_150307_vehicle_235_21931,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006075_bb_1_150307_vehicle_235_21931.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00006075_bb_1_150307_vehicle_235_21931.mp4,train
car_vs_car,aihub_train_00003655_bb_1_140908_vehicle_141_171,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003655_bb_1_140908_vehicle_141_171.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003655_bb_1_140908_vehicle_141_171.mp4,train
car_vs_car,aihub_train_00004601_bb_3_200305_vehicle_243_47864,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004601_bb_3_200305_vehicle_243_47864.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004601_bb_3_200305_vehicle_243_47864.mp4,train
car_vs_car,aihub_train_00005074_bb_1_180727_vehicle_123_057,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005074_bb_1_180727_vehicle_123_057.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005074_bb_1_180727_vehicle_123_057.mp4,train
car_vs_car,aihub_train_00005031_bb_1_180228_vehicle_125_081,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005031_bb_1_180228_vehicle_125_081.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005031_bb_1_180228_vehicle_125_081.mp4,train
car_vs_car,aihub_train_00004876_bb_1_160612_vehicle_235_32975,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004876_bb_1_160612_vehicle_235_32975.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004876_bb_1_160612_vehicle_235_32975.mp4,train
car_vs_car,aihub_train_00005261_bb_1_200725_vehicle_48_246,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005261_bb_1_200725_vehicle_48_246.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005261_bb_1_200725_vehicle_48_246.mp4,train
car_vs_car,aihub_train_00004088_bb_1_180828_vehicle_194_079,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004088_bb_1_180828_vehicle_194_079.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004088_bb_1_180828_vehicle_194_079.mp4,train
car_vs_car,aihub_train_00004306_bb_1_200614_vehicle_05_003,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004306_bb_1_200614_vehicle_05_003.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004306_bb_1_200614_vehicle_05_003.mp4,train
car_vs_car,aihub_train_00005064_bb_1_180702_vehicle_199_039,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005064_bb_1_180702_vehicle_199_039.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005064_bb_1_180702_vehicle_199_039.mp4,train
car_vs_car,aihub_train_00005693_bb_3_170327_vehicle_31_118,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005693_bb_3_170327_vehicle_31_118.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005693_bb_3_170327_vehicle_31_118.mp4,train
car_vs_car,aihub_train_00004250_bb_1_191118_vehicle_237_32858,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004250_bb_1_191118_vehicle_237_32858.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004250_bb_1_191118_vehicle_237_32858.mp4,train
car_vs_car,aihub_train_00005502_bb_1_220815_vehicle_259_22061,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005502_bb_1_220815_vehicle_259_22061.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005502_bb_1_220815_vehicle_259_22061.mp4,train
car_vs_car,aihub_train_00003932_bb_1_170428_vehicle_19_087,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003932_bb_1_170428_vehicle_19_087.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00003932_bb_1_170428_vehicle_19_087.mp4,train
car_vs_car,aihub_train_00005867_bb_3_201121_vehicle_117_181,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005867_bb_3_201121_vehicle_117_181.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00005867_bb_3_201121_vehicle_117_181.mp4,train
car_vs_car,aihub_train_00004323_bb_1_200718_vehicle_112_257,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004323_bb_1_200718_vehicle_112_257.mp4,car_vs_car,car_vs_car,/workspace/SKN27-FINAL-3Team/storage/vision/datasets/classification/raw_videos/차대차/aihub_train_00004323_bb_1_200718_vehicle_112_257.mp4,train
